ranking_local_date,account_id,rank,symbol,rank_pct_change,run_found,run_id,trade_day_utc,started_at_utc,started_at_local,position_found,position_id,position_status,close_reason,entry_price,entry_fill_avg_price,exit_fill_avg_price,opened_at_utc,closed_at_utc,return_pct,return_basis
2026-02-25,acc04,3,AKEUSDT,51.06,1,6a13330c-2530-4899-a241-7f0c2319101b,2026-02-24,2026-02-24T23:40:16+00:00,2026-02-25T07:40:16+08:00,1,120,CLOSED_TP,TAKE_PROFIT_FILLED,0.0004580168122,,,2026-02-24T23:40:16+00:00,2026-02-25T00:51:45+00:00,,missing_exit_fill
2026-02-25,acc04,4,DENTUSDT,38.52,1,6a13330c-2530-4899-a241-7f0c2319101b,2026-02-24,2026-02-24T23:40:16+00:00,2026-02-25T07:40:16+08:00,1,121,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.000168,,,2026-02-24T23:40:16+00:00,2026-02-25T03:55:12+00:00,,missing_exit_fill
2026-02-25,acc04,5,ENSOUSDT,35.09,1,6a13330c-2530-4899-a241-7f0c2319101b,2026-02-24,2026-02-24T23:40:16+00:00,2026-02-25T07:40:16+08:00,1,122,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,2.6742,,,2026-02-24T23:40:17+00:00,2026-02-25T03:55:12+00:00,,missing_exit_fill
2026-02-25,acc04,6,SKRUSDT,35.08,1,6a13330c-2530-4899-a241-7f0c2319101b,2026-02-24,2026-02-24T23:40:16+00:00,2026-02-25T07:40:16+08:00,1,123,CLOSED_TIMEOUT,MAX_HOLD_EXCEEDED,0.025158495769,,0.02130932934855608,2026-02-24T23:40:17+00:00,2026-02-26T23:10:56+00:00,15.2996683736029,entry_to_exit_fill
2026-02-25,acc04,7,COLLECTUSDT,34.65,1,6a13330c-2530-4899-a241-7f0c2319101b,2026-02-24,2026-02-24T23:40:16+00:00,2026-02-25T07:40:16+08:00,1,124,CLOSED_TP,TAKE_PROFIT_FILLED,0.0569655210238,,0.0517967,2026-02-24T23:40:17+00:00,2026-02-26T12:02:31+00:00,9.07359562574787,entry_to_exit_fill
2026-02-25,acc04,8,DAMUSDT,27.33,1,6a13330c-2530-4899-a241-7f0c2319101b,2026-02-24,2026-02-24T23:40:16+00:00,2026-02-25T07:40:16+08:00,1,125,CLOSED_TIMEOUT,MAX_HOLD_EXCEEDED,0.0261582502815,,0.02411906751126126,2026-02-24T23:40:17+00:00,2026-02-26T23:10:57+00:00,7.795562578896649,entry_to_exit_fill
2026-02-25,acc04,9,PIEVERSEUSDT,20.11,1,6a13330c-2530-4899-a241-7f0c2319101b,2026-02-24,2026-02-24T23:40:16+00:00,2026-02-25T07:40:16+08:00,1,126,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.5005,,,2026-02-24T23:40:17+00:00,2026-02-25T03:55:12+00:00,,missing_exit_fill
2026-02-25,acc04,10,UBUSDT,19.82,1,6a13330c-2530-4899-a241-7f0c2319101b,2026-02-24,2026-02-24T23:40:16+00:00,2026-02-25T07:40:16+08:00,1,127,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0429232344828,,,2026-02-24T23:40:17+00:00,2026-02-25T03:55:12+00:00,,missing_exit_fill
2026-02-26,acc01,1,DENTUSDT,37.28,1,4878d420-ed0b-4be7-91bc-4991f6ff8a61,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,1,133,CLOSED_SL,STOP_LOSS_FILLED,0.000231,,,2026-02-25T23:40:14+00:00,2026-02-26T09:56:31+00:00,,missing_exit_fill
2026-02-26,acc01,2,DOTUSDT,34.52,1,4878d420-ed0b-4be7-91bc-4991f6ff8a61,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,1,135,CLOSED_SL,STOP_LOSS_FILLED,1.662,,,2026-02-25T23:40:14+00:00,2026-02-27T04:09:56+00:00,,missing_exit_fill
2026-02-26,acc01,3,GUAUSDT,25.5,1,4878d420-ed0b-4be7-91bc-4991f6ff8a61,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,1,137,CLOSED_SL,STOP_LOSS_FILLED,0.2309412956204,,,2026-02-25T23:40:14+00:00,2026-02-26T14:37:57+00:00,,missing_exit_fill
2026-02-26,acc01,4,POWERUSDT,22.39,1,4878d420-ed0b-4be7-91bc-4991f6ff8a61,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,0,,,,,,,,,,rank_symbol_not_opened
2026-02-26,acc01,5,NEARUSDT,21.74,1,4878d420-ed0b-4be7-91bc-4991f6ff8a61,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,1,139,CLOSED_SL,STOP_LOSS_FILLED,1.171,,,2026-02-25T23:40:14+00:00,2026-02-27T04:03:56+00:00,,missing_exit_fill
2026-02-26,acc01,6,FILUSDT,21.73,1,4878d420-ed0b-4be7-91bc-4991f6ff8a61,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,1,141,CLOSED_SL,STOP_LOSS_FILLED,1.068,,,2026-02-25T23:40:14+00:00,2026-02-27T04:12:56+00:00,,missing_exit_fill
2026-02-26,acc01,7,UNIUSDT,21.11,1,4878d420-ed0b-4be7-91bc-4991f6ff8a61,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,1,142,CLOSED_SL,STOP_LOSS_FILLED,4.021,,,2026-02-25T23:40:14+00:00,2026-02-27T04:00:57+00:00,,missing_exit_fill
2026-02-26,acc01,8,APTUSDT,21.04,1,4878d420-ed0b-4be7-91bc-4991f6ff8a61,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,1,143,CLOSED_SL,STOP_LOSS_FILLED,0.9951,,,2026-02-25T23:40:14+00:00,2026-02-27T04:01:57+00:00,,missing_exit_fill
2026-02-26,acc01,9,ALLOUSDT,18.83,1,4878d420-ed0b-4be7-91bc-4991f6ff8a61,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,1,144,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.11235,,,2026-02-25T23:40:14+00:00,2026-02-26T03:55:32+00:00,,missing_exit_fill
2026-02-26,acc01,10,XPLUSDT,18.62,1,4878d420-ed0b-4be7-91bc-4991f6ff8a61,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,1,145,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.1027,,,2026-02-25T23:40:14+00:00,2026-02-26T03:55:32+00:00,,missing_exit_fill
2026-02-26,acc02,1,DENTUSDT,37.28,1,f82fa3db-1e59-4ad2-b375-32973f145c36,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,1,128,CLOSED_SL,STOP_LOSS_FILLED,0.000231,,,2026-02-25T23:40:13+00:00,2026-02-26T09:09:31+00:00,,missing_exit_fill
2026-02-26,acc02,2,DOTUSDT,34.52,1,f82fa3db-1e59-4ad2-b375-32973f145c36,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,1,130,CLOSED_SL,STOP_LOSS_FILLED,1.662,,1.616,2026-02-25T23:40:13+00:00,2026-02-27T04:09:56+00:00,2.7677496991576307,entry_to_exit_fill
2026-02-26,acc02,3,GUAUSDT,25.5,1,f82fa3db-1e59-4ad2-b375-32973f145c36,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,0,,,,,,,,,,rank_symbol_not_opened
2026-02-26,acc02,4,POWERUSDT,22.39,1,f82fa3db-1e59-4ad2-b375-32973f145c36,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,0,,,,,,,,,,rank_symbol_not_opened
2026-02-26,acc02,5,NEARUSDT,21.74,1,f82fa3db-1e59-4ad2-b375-32973f145c36,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,0,,,,,,,,,,rank_symbol_not_opened
2026-02-26,acc02,6,FILUSDT,21.73,1,f82fa3db-1e59-4ad2-b375-32973f145c36,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,0,,,,,,,,,,rank_symbol_not_opened
2026-02-26,acc02,7,UNIUSDT,21.11,1,f82fa3db-1e59-4ad2-b375-32973f145c36,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,0,,,,,,,,,,rank_symbol_not_opened
2026-02-26,acc02,8,APTUSDT,21.04,1,f82fa3db-1e59-4ad2-b375-32973f145c36,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,0,,,,,,,,,,rank_symbol_not_opened
2026-02-26,acc02,9,ALLOUSDT,18.83,1,f82fa3db-1e59-4ad2-b375-32973f145c36,2026-02-25,2026-02-25T23:40:13+00:00,2026-02-26T07:40:13+08:00,0,,,,,,,,,,rank_symbol_not_opened
